user_id,gender_preference,budget_min,budget_max,location_preference,branch_preference,cleanliness_level,noise_tolerance,smoking_tolerance,pets_tolerance,party_tolerance
439,Any,5000,15000,Matunga,INFT,5,4,True,False,True
440,Any,10000,25000,Matunga,INFT,2,4,True,False,False
441,Female,15000,25000,Matunga,CMPN,4,1,True,False,False
442,Any,10000,20000,Chembur,INFT,1,4,False,False,False
443,Female,5000,10000,Dadar,INFT,2,3,True,False,True
444,Male,5000,10000,Wadala,INFT,5,3,False,True,True
445,Female,15000,25000,Dadar,INFT,1,2,True,True,False
446,Male,5000,5000,Dadar,EXTC,2,4,True,False,True
447,Female,10000,15000,Dadar,BIOMED,3,5,True,False,True
448,Any,5000,15000,Chembur,EXTC,5,2,False,False,False
449,Any,5000,5000,Dadar,CMPN,1,3,True,True,True
450,Male,5000,25000,Chembur,EXCS,3,2,True,False,True
451,Male,5000,15000,Chunabhatti,INFT,1,5,True,False,True
452,Male,5000,20000,Chunabhatti,CMPN,4,1,True,True,True
453,Female,20000,25000,Chunabhatti,EXCS,4,5,True,False,False
454,Female,15000,25000,Chembur,INFT,5,2,True,True,True
455,Male,20000,25000,Chembur,INFT,1,4,True,False,False
456,Any,10000,20000,Wadala,EXCS,4,1,True,True,True
457,Female,20000,20000,Dadar,EXTC,2,5,True,True,False
458,Female,10000,25000,Matunga,EXCS,2,4,True,True,False
459,Female,10000,15000,Matunga,EXCS,4,5,False,True,True
460,Male,5000,5000,Dadar,BIOMED,4,3,True,False,False
461,Male,10000,25000,Matunga,INFT,5,4,True,False,False
462,Male,5000,5000,Matunga,INFT,5,3,False,True,True
463,Male,5000,10000,Matunga,EXTC,2,1,True,False,True
464,Male,10000,20000,Chembur,EXTC,3,1,True,True,False
465,Any,15000,20000,Chembur,BIOMED,1,1,False,False,False
466,Any,10000,25000,Chembur,BIOMED,3,1,False,False,False
467,Male,5000,20000,Dadar,BIOMED,5,3,False,True,False
468,Female,20000,25000,Chunabhatti,EXTC,3,3,False,False,False
469,Male,15000,20000,Matunga,EXCS,5,2,False,False,False
470,Any,10000,15000,Wadala,INFT,3,2,True,True,False
471,Any,10000,15000,Chembur,INFT,2,3,True,False,False
472,Female,15000,20000,Wadala,CMPN,5,1,True,True,True
473,Any,5000,10000,Matunga,EXTC,2,2,True,True,True
474,Male,20000,25000,Chunabhatti,EXTC,3,4,True,False,False
475,Female,5000,25000,Wadala,BIOMED,4,3,False,False,True
476,Male,10000,15000,Matunga,CMPN,4,4,True,True,False
477,Male,15000,20000,Matunga,CMPN,1,1,True,True,False
478,Female,5000,25000,Chembur,EXTC,4,3,False,False,False
479,Male,15000,25000,Chunabhatti,BIOMED,1,2,True,True,True
480,Any,25000,25000,Matunga,INFT,3,2,False,True,True
481,Male,5000,15000,Chunabhatti,BIOMED,1,4,True,False,True
482,Female,15000,20000,Chembur,INFT,1,3,True,True,False
483,Female,10000,20000,Wadala,EXTC,1,1,False,True,True
484,Female,5000,25000,Dadar,BIOMED,2,5,False,False,False
485,Male,10000,20000,Dadar,CMPN,1,5,False,True,True
486,Female,15000,15000,Dadar,EXCS,5,1,True,False,True
487,Female,5000,25000,Chunabhatti,CMPN,3,2,True,True,False
488,Male,10000,10000,Dadar,INFT,2,5,False,True,False
489,Any,20000,20000,Wadala,EXTC,5,1,False,False,False
490,Male,20000,20000,Matunga,BIOMED,3,4,False,True,True
491,Female,5000,5000,Chunabhatti,EXTC,2,2,True,False,True
492,Female,15000,25000,Wadala,EXTC,3,1,True,True,True
493,Male,10000,20000,Chunabhatti,INFT,4,4,False,True,False
494,Any,5000,15000,Chunabhatti,EXTC,3,3,True,False,False
495,Female,15000,20000,Chunabhatti,BIOMED,4,5,True,False,False
496,Female,10000,20000,Chembur,CMPN,4,5,False,False,True
497,Female,10000,20000,Matunga,EXTC,3,5,True,False,True
498,Male,25000,25000,Dadar,BIOMED,4,1,False,False,True
499,Female,20000,20000,Chembur,BIOMED,2,3,False,False,False
500,Any,5000,25000,Matunga,INFT,4,1,False,False,False
501,Female,20000,25000,Dadar,EXTC,1,1,False,True,False
502,Female,10000,25000,Chembur,INFT,2,3,True,True,True
503,Any,5000,10000,Chembur,CMPN,2,4,True,False,True
504,Female,15000,25000,Wadala,CMPN,2,2,True,True,True
505,Male,5000,5000,Chembur,BIOMED,1,5,False,False,True
506,Male,10000,25000,Chunabhatti,EXTC,1,3,False,False,False
507,Male,5000,25000,Chembur,BIOMED,1,4,True,True,False
508,Any,10000,15000,Chunabhatti,EXTC,1,3,False,True,True
509,Female,15000,20000,Matunga,INFT,1,2,False,True,False
510,Male,5000,20000,Matunga,CMPN,5,3,False,False,True
511,Any,5000,10000,Chunabhatti,CMPN,5,3,False,False,False
512,Female,5000,5000,Wadala,INFT,1,4,True,False,True
513,Any,5000,20000,Wadala,EXCS,2,5,False,True,False
514,Male,10000,15000,Matunga,EXCS,4,5,False,False,False
515,Male,10000,25000,Chembur,EXCS,4,4,False,False,False
516,Male,15000,25000,Matunga,EXTC,5,4,False,False,True
517,Any,5000,5000,Matunga,INFT,1,1,False,False,False
518,Any,5000,15000,Chunabhatti,EXTC,3,1,False,False,True
519,Male,10000,15000,Wadala,EXTC,4,2,False,False,False
520,Any,5000,15000,Chunabhatti,INFT,4,1,True,False,False
521,Male,10000,10000,Matunga,EXTC,2,1,False,True,True
522,Male,5000,25000,Dadar,INFT,4,3,False,True,False
523,Female,10000,25000,Chembur,EXCS,5,3,True,False,True
524,Any,5000,15000,Matunga,EXCS,1,4,False,False,False
525,Male,10000,10000,Chunabhatti,EXTC,1,5,False,True,False
526,Male,10000,15000,Dadar,CMPN,4,2,False,True,False
527,Any,5000,10000,Dadar,INFT,3,1,True,False,True
528,Female,10000,10000,Matunga,BIOMED,5,3,True,True,True
529,Female,20000,25000,Wadala,BIOMED,4,5,False,True,True
530,Male,20000,25000,Dadar,EXTC,5,1,False,False,False
531,Any,5000,15000,Chembur,CMPN,3,5,True,False,True
532,Female,5000,10000,Chunabhatti,INFT,5,3,False,False,False
533,Any,10000,15000,Chunabhatti,EXCS,5,4,False,False,True
534,Any,5000,15000,Chunabhatti,EXTC,5,1,False,False,True
535,Male,10000,25000,Matunga,INFT,1,1,True,False,False
536,Female,15000,20000,Chunabhatti,INFT,3,2,True,False,True
537,Male,5000,10000,Chunabhatti,INFT,1,1,False,False,True
538,Female,10000,20000,Chembur,CMPN,2,3,False,True,False
539,Female,20000,25000,Wadala,INFT,4,5,True,True,False
540,Female,5000,25000,Matunga,CMPN,1,5,False,False,False
541,Female,10000,10000,Matunga,CMPN,5,4,False,False,False
542,Female,5000,25000,Chunabhatti,INFT,2,4,True,True,True
543,Any,5000,25000,Chembur,EXCS,3,3,True,False,True
544,Male,10000,20000,Dadar,INFT,3,5,False,True,False
545,Any,5000,15000,Chunabhatti,EXCS,1,4,False,False,False
546,Female,5000,20000,Chunabhatti,EXTC,5,4,False,True,False
547,Male,5000,10000,Matunga,BIOMED,5,2,False,False,True
548,Female,5000,5000,Matunga,EXTC,3,2,True,False,False
549,Male,5000,20000,Chunabhatti,CMPN,5,3,False,True,True
550,Any,5000,25000,Matunga,EXTC,4,3,False,False,False
551,Male,20000,25000,Chembur,BIOMED,1,3,False,True,True
552,Male,10000,25000,Dadar,BIOMED,1,3,False,True,False
553,Male,20000,25000,Dadar,EXCS,5,5,True,True,True
554,Male,15000,25000,Dadar,EXTC,3,1,False,True,False
555,Male,10000,25000,Chunabhatti,CMPN,4,3,False,True,True
556,Female,15000,25000,Chunabhatti,CMPN,4,2,True,True,False
557,Male,10000,15000,Chunabhatti,EXCS,4,1,True,False,False
558,Male,10000,15000,Chembur,EXCS,2,1,False,True,True
559,Any,5000,25000,Dadar,EXTC,5,5,True,True,True
560,Male,15000,15000,Matunga,EXCS,4,4,True,True,True
561,Any,20000,25000,Matunga,BIOMED,5,1,True,False,True
562,Female,5000,15000,Wadala,CMPN,3,5,True,False,True
563,Male,20000,20000,Wadala,BIOMED,3,5,False,True,True
564,Any,15000,20000,Matunga,INFT,3,5,True,True,False
565,Any,5000,10000,Dadar,BIOMED,2,3,True,False,False
566,Female,5000,5000,Chunabhatti,CMPN,3,4,False,False,True
567,Male,15000,20000,Matunga,INFT,5,3,True,False,True
568,Male,5000,10000,Matunga,EXTC,1,2,False,True,False
569,Any,20000,25000,Wadala,INFT,1,4,True,True,True
570,Male,20000,25000,Dadar,EXCS,5,3,False,True,False
571,Any,10000,10000,Matunga,CMPN,1,4,True,False,False
572,Male,5000,10000,Chunabhatti,EXCS,4,2,False,True,False
573,Any,15000,20000,Chunabhatti,BIOMED,1,3,True,False,True
574,Male,25000,25000,Chembur,EXTC,2,4,False,False,False
575,Female,20000,20000,Chunabhatti,CMPN,3,2,False,False,True
576,Male,5000,10000,Matunga,EXTC,1,5,True,True,True
577,Male,20000,25000,Matunga,CMPN,1,4,False,False,True
578,Female,10000,20000,Chunabhatti,EXCS,2,2,False,True,False
579,Male,5000,15000,Wadala,BIOMED,2,5,True,True,False
580,Female,10000,20000,Dadar,INFT,1,2,False,False,False
581,Male,10000,10000,Matunga,EXTC,4,1,True,False,True
582,Any,5000,25000,Chunabhatti,CMPN,1,2,False,False,False
583,Any,5000,20000,Chunabhatti,CMPN,4,3,True,True,False
584,Male,10000,25000,Matunga,EXTC,3,3,True,False,False
585,Male,15000,25000,Chembur,INFT,5,3,False,False,False
586,Male,10000,10000,Dadar,BIOMED,3,3,True,False,False
587,Any,5000,15000,Matunga,CMPN,1,1,True,True,True
588,Male,15000,25000,Chunabhatti,CMPN,1,1,False,True,True
589,Any,20000,25000,Chembur,EXTC,4,1,False,True,True
590,Female,20000,25000,Matunga,EXTC,2,5,True,False,True
591,Any,15000,20000,Dadar,CMPN,4,4,True,False,True
592,Any,20000,25000,Chembur,CMPN,2,3,False,True,False
593,Female,5000,5000,Chunabhatti,CMPN,2,4,False,False,True
594,Any,5000,10000,Wadala,EXCS,2,3,False,True,False
595,Male,15000,25000,Dadar,CMPN,2,3,True,False,False
596,Male,20000,25000,Chembur,BIOMED,1,3,True,False,False
597,Any,20000,25000,Matunga,BIOMED,5,1,False,True,False
598,Male,20000,25000,Matunga,INFT,5,5,False,True,True
599,Any,10000,20000,Chembur,EXTC,3,3,True,True,False
600,Male,15000,15000,Matunga,INFT,3,3,False,True,False
601,Male,10000,25000,Chembur,CMPN,3,3,False,False,True
602,Any,10000,15000,Dadar,EXTC,4,2,True,False,False
603,Male,5000,20000,Matunga,CMPN,3,3,True,True,False
604,Any,5000,25000,Dadar,EXTC,3,1,False,True,False
605,Male,5000,5000,Chunabhatti,EXCS,3,1,False,False,True
606,Male,5000,10000,Chunabhatti,EXCS,1,4,False,True,False
607,Female,15000,25000,Chunabhatti,EXCS,3,1,True,False,False
608,Female,10000,15000,Chunabhatti,INFT,5,4,False,False,True
609,Any,10000,15000,Matunga,EXTC,1,5,True,True,True
610,Female,5000,10000,Chembur,INFT,2,2,True,True,True
611,Any,5000,10000,Matunga,EXTC,4,1,False,True,False
612,Female,15000,20000,Matunga,CMPN,1,3,True,False,False
613,Male,5000,25000,Dadar,EXCS,1,5,False,False,True
614,Any,15000,25000,Chembur,EXCS,5,3,False,False,False
615,Any,5000,20000,Wadala,EXTC,3,4,False,False,True
616,Male,5000,15000,Wadala,INFT,2,4,False,True,False
617,Any,5000,25000,Chembur,INFT,5,2,False,True,False
618,Any,10000,25000,Wadala,BIOMED,5,5,True,False,False
619,Female,10000,15000,Chembur,EXCS,1,4,True,False,True
620,Any,15000,25000,Dadar,EXCS,2,3,False,True,False
621,Male,5000,10000,Dadar,INFT,5,1,True,True,False
622,Female,20000,25000,Matunga,EXCS,4,1,True,False,False
623,Female,10000,20000,Wadala,INFT,4,5,True,False,False
624,Male,10000,10000,Chembur,BIOMED,5,5,True,True,False
625,Male,5000,20000,Dadar,EXTC,1,4,False,True,False
626,Female,15000,25000,Matunga,EXTC,4,1,True,True,True
627,Any,20000,25000,Wadala,BIOMED,1,2,False,False,False
628,Female,5000,25000,Wadala,EXCS,3,2,False,False,True
629,Male,5000,5000,Wadala,CMPN,3,2,False,True,True
630,Female,10000,20000,Dadar,EXCS,1,2,True,False,False
631,Male,15000,20000,Dadar,INFT,5,4,True,True,True
632,Female,5000,20000,Wadala,CMPN,3,3,True,False,True
633,Any,20000,20000,Dadar,BIOMED,3,2,True,False,False
634,Female,25000,25000,Wadala,EXTC,4,4,True,True,True
635,Female,10000,15000,Chunabhatti,EXTC,5,2,True,True,False
636,Male,15000,15000,Dadar,EXCS,1,2,False,False,False
637,Male,15000,15000,Chembur,EXTC,3,3,True,True,True
638,Male,20000,25000,Dadar,EXCS,5,2,True,False,True
639,Female,5000,20000,Wadala,INFT,3,4,True,False,True
640,Any,15000,25000,Chembur,INFT,4,4,False,True,False
641,Male,20000,20000,Matunga,BIOMED,5,1,False,True,True
642,Male,10000,10000,Chembur,INFT,2,5,False,True,False
643,Female,10000,15000,Chembur,EXCS,4,2,True,True,False
644,Male,10000,10000,Dadar,EXTC,1,2,True,True,False
645,Any,20000,25000,Chembur,INFT,5,4,False,False,False
646,Any,5000,25000,Chembur,INFT,3,2,False,True,True
647,Male,15000,25000,Wadala,EXCS,5,4,False,False,True
648,Male,5000,25000,Dadar,INFT,1,1,False,False,False
649,Female,15000,25000,Wadala,EXTC,5,2,False,True,False
650,Any,15000,25000,Dadar,EXTC,3,1,True,True,False
651,Any,10000,15000,Matunga,EXTC,4,1,True,False,True
652,Male,15000,20000,Chembur,EXTC,4,5,True,True,True
653,Female,5000,10000,Dadar,CMPN,3,4,True,True,True
654,Any,25000,25000,Chembur,EXTC,2,1,False,True,True
655,Any,20000,25000,Chembur,CMPN,2,4,True,False,True
656,Female,5000,15000,Chunabhatti,EXTC,4,5,False,True,False
657,Female,10000,20000,Wadala,EXTC,1,4,False,True,True
658,Any,5000,15000,Dadar,EXCS,5,5,False,False,True
659,Any,15000,15000,Matunga,EXTC,3,2,True,True,True
660,Female,20000,25000,Chunabhatti,INFT,1,5,True,False,True
661,Any,15000,15000,Wadala,EXTC,5,5,False,True,True
662,Male,10000,25000,Matunga,BIOMED,4,5,True,True,True
663,Male,15000,25000,Matunga,EXCS,3,3,True,True,False
664,Female,5000,10000,Chembur,EXCS,1,1,False,True,False
665,Female,25000,25000,Wadala,EXTC,5,4,True,True,True
666,Female,20000,25000,Chunabhatti,BIOMED,4,4,True,False,False
667,Male,10000,10000,Dadar,EXTC,4,3,True,False,False
668,Any,10000,20000,Dadar,INFT,5,2,False,False,True
669,Male,15000,20000,Chunabhatti,EXCS,2,1,True,True,True
670,Any,10000,15000,Chembur,EXCS,2,1,True,True,True
671,Male,10000,25000,Chembur,BIOMED,5,1,True,False,False
672,Any,5000,5000,Matunga,CMPN,5,1,True,False,True
673,Male,10000,20000,Wadala,BIOMED,5,3,False,True,False
674,Female,15000,20000,Matunga,INFT,4,4,False,True,True
675,Male,20000,25000,Dadar,BIOMED,3,2,True,False,False
676,Any,25000,25000,Chunabhatti,CMPN,4,2,False,False,True
677,Male,15000,20000,Wadala,INFT,4,2,True,True,False
678,Male,20000,25000,Chunabhatti,INFT,2,3,False,True,True
679,Male,20000,25000,Wadala,CMPN,5,3,True,True,True
680,Female,10000,10000,Dadar,EXTC,4,5,False,True,True
681,Male,5000,5000,Dadar,BIOMED,4,3,True,False,True
682,Female,15000,20000,Wadala,INFT,5,1,True,False,True
683,Female,5000,10000,Chembur,BIOMED,3,4,True,True,True
684,Male,5000,15000,Wadala,CMPN,2,2,False,True,False
685,Male,5000,20000,Dadar,EXCS,1,3,False,False,False
686,Male,5000,15000,Chunabhatti,CMPN,4,4,True,False,False
687,Any,10000,10000,Matunga,BIOMED,3,1,True,True,True
688,Male,15000,20000,Chunabhatti,INFT,1,3,True,False,False
689,Female,15000,15000,Dadar,BIOMED,5,3,False,False,True
690,Male,5000,15000,Chunabhatti,EXCS,1,4,True,False,False
691,Any,10000,10000,Chembur,INFT,5,1,False,False,True
692,Male,5000,5000,Chembur,EXCS,3,3,False,False,False
693,Any,5000,25000,Wadala,EXTC,1,4,True,True,False
694,Any,15000,20000,Chunabhatti,CMPN,2,1,True,True,False
695,Male,10000,20000,Chunabhatti,EXTC,3,3,True,True,True
696,Female,5000,20000,Dadar,BIOMED,1,3,False,False,True
697,Any,5000,25000,Wadala,EXTC,4,2,True,True,True
698,Male,10000,15000,Wadala,CMPN,1,5,True,True,False
699,Male,10000,25000,Chunabhatti,INFT,1,1,False,False,True
700,Female,10000,15000,Matunga,EXCS,2,4,False,True,True
701,Any,10000,10000,Chunabhatti,INFT,3,2,True,False,True
702,Any,10000,25000,Chunabhatti,EXTC,4,3,True,True,False
703,Male,5000,15000,Chunabhatti,BIOMED,3,4,False,False,True
704,Male,5000,15000,Chembur,EXTC,3,2,False,True,True
705,Female,15000,15000,Wadala,CMPN,4,2,True,True,False
706,Female,5000,25000,Chembur,CMPN,4,5,False,False,False
707,Any,10000,15000,Matunga,BIOMED,2,2,False,True,False
708,Any,20000,25000,Dadar,INFT,5,1,True,False,False
709,Male,5000,10000,Matunga,CMPN,2,5,True,True,True
710,Any,10000,25000,Wadala,CMPN,4,5,False,True,True
711,Female,5000,5000,Dadar,BIOMED,1,3,True,True,True
712,Female,5000,25000,Matunga,INFT,1,3,False,False,False
713,Male,5000,5000,Wadala,EXTC,3,1,False,True,False
714,Female,20000,25000,Matunga,EXCS,3,4,False,True,True
715,Female,15000,20000,Dadar,BIOMED,5,1,False,True,True
716,Female,5000,15000,Dadar,INFT,5,5,False,True,True
717,Female,15000,25000,Matunga,EXCS,5,3,True,True,False
718,Male,5000,10000,Chembur,BIOMED,5,1,True,False,False
719,Male,5000,20000,Matunga,EXTC,1,3,False,False,True
720,Any,20000,20000,Matunga,EXTC,4,1,False,True,False
721,Female,15000,25000,Matunga,INFT,5,1,True,True,True
722,Any,5000,20000,Chembur,INFT,2,2,True,False,False
723,Male,25000,25000,Chunabhatti,EXTC,5,1,True,False,False
724,Male,15000,25000,Dadar,EXTC,1,3,True,True,True
725,Male,15000,20000,Wadala,BIOMED,3,1,False,True,False
726,Male,5000,25000,Dadar,INFT,2,4,False,False,True
727,Male,10000,20000,Dadar,EXCS,5,2,True,False,False
728,Male,5000,20000,Chunabhatti,EXTC,1,1,False,False,False
729,Male,5000,25000,Dadar,EXCS,3,4,False,False,False
730,Female,5000,5000,Dadar,INFT,5,3,True,False,True
731,Any,10000,25000,Chembur,INFT,1,4,False,False,False
732,Male,5000,20000,Chembur,CMPN,1,2,False,True,True
733,Female,5000,20000,Chembur,EXTC,4,3,False,False,False
734,Female,10000,25000,Chembur,INFT,1,1,True,False,True
735,Any,15000,20000,Chembur,INFT,5,1,True,False,True
736,Male,5000,25000,Wadala,EXTC,1,4,False,True,True
737,Any,10000,25000,Chunabhatti,CMPN,2,1,True,True,True
738,Male,10000,20000,Matunga,CMPN,1,3,True,True,True
739,Female,10000,10000,Chembur,CMPN,1,3,False,True,True
740,Female,5000,10000,Chunabhatti,CMPN,2,1,True,False,True
741,Female,15000,25000,Matunga,BIOMED,5,4,True,True,False
742,Female,5000,20000,Dadar,EXTC,3,1,False,False,True
743,Any,15000,20000,Dadar,EXTC,4,5,False,True,True
744,Male,5000,15000,Chunabhatti,EXTC,3,1,True,False,True
745,Male,10000,15000,Wadala,CMPN,5,2,True,True,False
746,Any,5000,10000,Wadala,CMPN,5,1,False,True,True
747,Male,5000,20000,Chunabhatti,INFT,2,5,False,True,True
748,Female,5000,10000,Wadala,BIOMED,3,2,False,True,False
749,Male,20000,20000,Wadala,EXTC,1,4,True,True,True
750,Female,10000,15000,Dadar,BIOMED,2,2,True,True,True
751,Any,5000,15000,Wadala,EXTC,2,3,False,False,False
752,Male,5000,25000,Wadala,CMPN,4,5,False,True,True
753,Any,15000,15000,Chunabhatti,CMPN,2,3,True,False,True
754,Male,5000,10000,Wadala,EXTC,3,3,True,True,True
755,Female,5000,20000,Chembur,EXCS,5,2,False,False,True
756,Any,5000,20000,Chembur,CMPN,4,2,True,False,False
757,Male,20000,25000,Chunabhatti,INFT,1,3,True,True,True
758,Female,5000,10000,Chembur,CMPN,3,4,True,False,False
759,Any,5000,5000,Dadar,INFT,1,1,False,False,True
760,Any,15000,20000,Chunabhatti,BIOMED,2,1,False,False,False
761,Male,10000,15000,Wadala,CMPN,3,5,True,False,True
762,Male,10000,15000,Chembur,CMPN,4,2,False,True,False
763,Male,5000,10000,Dadar,BIOMED,4,1,False,False,False
764,Female,15000,20000,Chunabhatti,INFT,1,4,False,False,True
765,Male,5000,5000,Chunabhatti,EXCS,5,5,True,True,True
766,Any,20000,20000,Wadala,INFT,4,2,False,False,False
767,Any,5000,10000,Matunga,EXTC,1,1,False,True,True
768,Male,10000,25000,Chembur,EXTC,5,3,True,True,True
769,Male,10000,25000,Dadar,EXTC,3,4,True,True,True
770,Any,5000,5000,Chunabhatti,BIOMED,4,4,False,True,True
771,Female,5000,15000,Chembur,INFT,4,2,False,True,False
772,Male,15000,25000,Dadar,CMPN,1,4,False,False,True
773,Male,5000,5000,Dadar,EXTC,4,2,True,False,True
774,Any,5000,25000,Chunabhatti,INFT,1,4,False,False,False
775,Male,10000,25000,Chembur,CMPN,4,1,True,False,True
776,Female,5000,15000,Dadar,INFT,1,2,True,True,False
777,Any,10000,15000,Chunabhatti,BIOMED,4,4,True,False,True
778,Male,5000,20000,Chembur,EXTC,3,1,False,False,True
779,Any,10000,25000,Chembur,EXCS,3,1,False,True,False
780,Male,20000,25000,Chunabhatti,EXTC,1,1,False,True,False
781,Male,10000,10000,Chembur,EXTC,3,2,True,True,False
782,Male,15000,20000,Matunga,BIOMED,1,2,True,False,False
783,Female,10000,20000,Dadar,CMPN,1,4,False,True,True
784,Female,10000,15000,Dadar,EXTC,2,3,False,False,True
785,Any,10000,10000,Chembur,CMPN,3,3,True,False,True
786,Male,10000,25000,Chunabhatti,CMPN,2,5,False,True,True
787,Male,5000,10000,Wadala,BIOMED,2,3,False,False,False
788,Female,15000,25000,Chembur,EXTC,4,3,True,False,True
789,Male,15000,20000,Wadala,BIOMED,1,4,True,False,True
790,Female,10000,25000,Chembur,BIOMED,5,2,False,False,True
791,Male,5000,5000,Wadala,EXCS,2,3,True,False,True
792,Any,5000,10000,Chembur,BIOMED,4,5,True,True,False
793,Male,5000,25000,Chunabhatti,EXCS,3,4,False,False,False
794,Male,5000,10000,Wadala,CMPN,5,1,True,False,False
795,Female,10000,20000,Matunga,CMPN,1,1,False,False,False
796,Male,5000,25000,Chunabhatti,INFT,4,5,True,True,True
797,Male,15000,20000,Chembur,INFT,5,2,False,False,False
798,Female,10000,20000,Wadala,CMPN,1,1,True,True,True
799,Any,5000,5000,Dadar,EXTC,1,2,True,True,False
800,Any,20000,25000,Chunabhatti,INFT,5,3,True,False,True
801,Female,5000,20000,Wadala,BIOMED,4,3,False,True,True
802,Female,5000,5000,Chunabhatti,INFT,5,3,True,True,True
803,Female,5000,5000,Wadala,CMPN,2,1,True,True,False
